City,Region,tif_count,Latitude,Longitude,Brightness
Missoula,NORTH AMERICA,98.0000784,46.86054422,-114.0347789,0.804488149
Mistassini,NORTH AMERICA,5.000003999,50.42166666,-73.87333333,0.406401963
Mitchell,NORTH AMERICA,26.0000208,43.71730769,-98.03044871,1.293227474
Mitilini,EUROPE,18.0000144,39.10509259,26.54027778,0.797686193
Mitla,NORTH AMERICA,1.0000008,16.925,-96.41666666,0.054282938
Mito,ASIA,206.0001648,36.39227346,140.4783981,1.020020014
Mityana,AFRICA,41.0000328,0.388008128,32.03394309,0.084303468
Mitzik,AFRICA,8.000006397,0.783333332,11.55208334,0.006884232
Miyazaki,ASIA,155.000124,31.93510753,131.4262366,0.699115828
Mizdah,AFRICA,2.0000016,31.45416666,12.975,0.631527252
Mmabatho,AFRICA,65.000052,-25.84089744,25.63064103,0.497597152
Mo i Rana,EUROPE,56.0000448,66.33303571,14.15044643,1.818260883
Moab,NORTH AMERICA,13.0000104,38.5724359,-109.549359,0.167558601
Moanda1,AFRICA,155.000124,-5.868924733,12.35731183,1.000669896
Moanda2,AFRICA,19.00001521,-1.549122809,13.22149123,0.223015699
Moba,AFRICA,6.000004797,-7.069444446,29.72638889,0.008959272
Mobile,NORTH AMERICA,339.0002712,30.68456244,-88.13743854,3.033422261
Mobridge,NORTH AMERICA,7.0000056,45.54523809,-100.4392857,0.351175744
Mocambique,AFRICA,6.0000048,-15.03333333,40.73194445,0.108707885
Modena,EUROPE,114.0000912,44.65467836,10.91966375,2.633349895
Modesto,NORTH AMERICA,236.0001888,37.65437853,-120.9925847,2.592620319
Moengo,SOUTH AMERICA,11.0000088,5.62121212,-54.40378788,0.182639338
Mogadishu,AFRICA,116.0000928,2.058405171,45.3270115,0.197324599
Mogocha,ASIA,28.0000224,53.74285714,119.7595238,0.29640543
Mojokerto,MALAY ARCHIPELAGO,2243.240438,-7.421172837,112.3657465,0.365738129
Mokpo,ASIA,65.00005199,34.81948718,126.4029487,2.492021569
Molde,EUROPE,50.00004,62.754,7.217500003,0.917357025
Molepolole,AFRICA,47.0000376,-24.39609929,25.51152483,0.141891565
Mollendo,SOUTH AMERICA,10.000008,-17.015,-72.0175,0.256444152
Moloundou,AFRICA,5.000004001,2.046666665,15.21,1.09E-06
Mombasa,AFRICA,391.0003128,-3.928495313,39.6283035,0.389770959
Monaco,EUROPE,58.0000464,43.75833333,7.438362072,1.97852619
Monchegorsk,EUROPE,95.000076,67.94464912,32.87394737,2.337197065
Monclova,NORTH AMERICA,100.00008,26.91508333,-101.4334167,2.620634519
Moncton,NORTH AMERICA,166.0001328,46.10055221,-64.79241968,1.692132883
Mongbwalu,AFRICA,12.00000961,1.961805554,30.03333334,0.002285513
Mongo,AFRICA,3.000002402,12.19166666,18.68333334,0.022149873
Mongomo,AFRICA,6.000004799,1.631944443,11.30833334,0.62277144
Mongu,AFRICA,35.000028,-15.25619048,23.13476191,0.150838553
Monroe,NORTH AMERICA,178.0001424,32.51310861,-92.12696629,2.294481865
Monrovia,AFRICA,179.0001432,6.32397579,-10.7367784,0.137829855
Mont-Laurier,NORTH AMERICA,32.0000256,46.5546875,-75.50364583,0.614350584
Monte Cristi,SOUTH AMERICA,8.000006398,19.85,-71.65,0.305487244
Montego Bay,NORTH AMERICA,66.0000528,18.47941919,-77.90037878,0.802935231
Montemorelos,NORTH AMERICA,23.0000184,25.19021739,-99.83333333,0.609130826
Montepuez,AFRICA,22.0000176,-13.12310606,39.00075758,0.089064086
Monterey1,NORTH AMERICA,129.8732174,36.6138192,-121.870646,0.796910481
Monterey2,NORTH AMERICA,149.0001192,36.99451901,-121.9814877,0.75304702
Monteria,SOUTH AMERICA,43.0000344,8.760271316,-75.88178294,2.21365511
Montero,SOUTH AMERICA,37.0000296,-17.33108108,-63.25675675,0.731112435
Monterrey,NORTH AMERICA,769.0006152,25.72029692,-100.2947984,3.688210697
Montes Claros,SOUTH AMERICA,94.0000752,-16.7195922,-43.85851064,1.523209423
Montevideo,SOUTH AMERICA,492.0003936,-34.82417006,-56.12689702,3.944763291
Montgomery,NORTH AMERICA,272.0002176,32.36626838,-86.25768995,3.218081396
Monticello,NORTH AMERICA,5.000004,37.875,-109.35,0.056674715
Montpelier1,NORTH AMERICA,8.000006399,42.32395833,-111.3072917,0.061171202
Montpelier2,NORTH AMERICA,14.0000112,44.26190476,-72.57738095,0.216926012
Montpellier,EUROPE,261.0002088,43.62899106,3.872988509,3.27118426
Montreal,NORTH AMERICA,1728.001382,45.57826485,-73.71850405,5.460472268
Montrose,NORTH AMERICA,35.000028,38.48095238,-107.8769048,0.236518149
Monywa,ASIA,82.00006559,22.14735772,95.1218496,0.182742992
Moorhead,NORTH AMERICA,42.44799363,46.86826361,-96.74241119,2.615509248
Moose Jaw,NORTH AMERICA,43.0000344,50.39864341,-105.5505814,1.267888235
Mopti,AFRICA,17.00001359,14.50049019,-4.191176467,0.108246783
Moquegua,SOUTH AMERICA,14.0000112,-17.17976191,-70.93988095,0.4492413
Moradabad,ASIA,4885.10744,28.89124428,78.57164819,0.190373657
Moranbah,AUSTRALIA,9.0000072,-21.9962963,148.0481482,0.318467522
Moratuwa,ASIA,679.729395,6.654041188,79.99553745,0.222109315
Morawa,AUSTRALIA,2.0000016,-29.20833333,116.0041667,0.076607284
Moree,AUSTRALIA,20.000016,-29.46875,149.83375,0.333276165
Morelia,NORTH AMERICA,119.0000952,19.71197479,-101.1971989,1.001341303
Morgantown,NORTH AMERICA,59.0000472,39.64435028,-79.9628531,1.559485183
Morioka,ASIA,162.0001296,39.7162037,141.1291667,0.728195275
Morogoro,AFRICA,40.000032,-6.807708335,37.66020834,0.17441019
Moron1,NORTH AMERICA,19.0000152,22.10482456,-78.62587719,0.338287117
Moron2,ASIA,20.000016,49.64458333,100.1579167,0.035957687
Morondava,AFRICA,1.0000008,-20.29166667,44.275,0.088552819
Moroni,AFRICA,72.00005759,-11.63576389,43.26018519,0.029386501
Moroto,AFRICA,1.000000798,2.533333332,34.63333334,0
Morrinhos,SOUTH AMERICA,19.0000152,-17.72807018,-49.11622807,0.518622539
Morshansk,EUROPE,50.00004001,53.45333333,41.81066667,0.188021434
Moscow,EUROPE,3376.002701,55.74844244,37.64715393,7.245097149
Moshi,AFRICA,787.0006296,-3.306977977,37.53856417,0.010705589
Moss,EUROPE,58.00004639,59.4454023,10.67255747,1.586937062
Mossel Bay,AFRICA,16.0000128,-34.17604167,22.11458334,0.847117399
Mossendjo,AFRICA,14.0000112,-2.944642859,12.71428572,0.000412126
Mossoro,SOUTH AMERICA,48.0000384,-5.179513891,-37.35173611,2.194502967
Mostaganem,AFRICA,75.00006,35.91033333,0.086888892,1.926303427
Mostar,EUROPE,79.0000632,43.34704641,17.81888186,0.850478647
Mosul,ASIA,199.0001592,36.35083752,43.15242881,0.967717177
Motul,NORTH AMERICA,17.0000136,21.10049019,-89.28970588,0.347778361
Motupe,SOUTH AMERICA,6.000004803,-6.156944446,-79.71805555,0.179955674
Mouila,AFRICA,11.0000088,-1.876515153,11.00454546,0.00664221
Moundou,AFRICA,39.0000312,8.572649571,16.06666667,0.043928441
Mount Barker,AUSTRALIA,5.000003994,-34.625,117.6583333,0.055485628
Mount Gambier,AUSTRALIA,27.0000216,-37.82345679,140.7777778,0.439582738
Mount Isa,AUSTRALIA,18.0000144,-20.71990741,139.4930556,0.864134
Moyale,AFRICA,14.00001119,3.526190475,39.05476191,0.019674207
Moyo,AFRICA,15.000012,3.651111109,31.72,0
Moyobamba,SOUTH AMERICA,11.0000088,-6.034848487,-76.9780303,0.308539738
Mozdok,EUROPE,40.00003199,43.751875,44.64833334,0.302937466
Mozhga,EUROPE,47.0000376,56.45407801,52.21702128,0.279286795
Mpika,AFRICA,5.000004001,-11.83333333,31.45,0.062705308
Mpwapwa,AFRICA,3.000002402,-6.344444446,36.48055556,0.01761854
Mt. Hagen,MELANESIA,45.00003601,-5.833888891,144.2418519,0.023442392
Mt. Shasta,NORTH AMERICA,8.000006399,41.31770833,-122.315625,0.084817061
Mtsensk,EUROPE,2.0000016,53.26666666,36.5375,0.266055865
Mtwara,AFRICA,51.0000408,-10.30506536,40.17908497,0.184136989
Muar,ASIA,89.00007119,2.050655429,102.6052434,1.287682528
Mubende,AFRICA,2.000001598,0.599999998,31.3625,0.025198957
Mubi,AFRICA,281.0002248,10.20142349,13.37040332,0
Muconda,AFRICA,4.000003201,-10.5875,21.3125,0.0033523
Mudangiang,ASIA,286.0002288,44.59134615,129.6184149,1.065854572
Mudgee,AUSTRALIA,16.0000128,-32.5953125,149.5833333,0.217483083
Mudon,ASIA,88.00007043,16.29791666,97.69214015,0.058395415
Mufulira,AFRICA,40.000032,-12.54895834,28.24916667,0.285628998
Mugla,ASIA,20.000016,37.21833333,28.36083334,1.033693892
Muglad,AFRICA,22.0000176,11.04431818,27.74772728,0.002241011
Muisne,SOUTH AMERICA,1.000000801,0.616666665,-80.025,0.065192294
Mulhouse,EUROPE,225.00018,47.77918518,7.326555559,1.536882337
Multan,ASIA,18512.68707,30.32100805,72.18863638,0.103172843
Mumbai,ASIA,1830.001464,19.21095173,72.9798725,2.035735675
Mumbwa,AFRICA,10.000008,-14.9875,27.05583334,0.057862467
Munchon,ASIA,44.00003519,39.37916666,127.2488636,0.003132698
Muncie,NORTH AMERICA,139.0001112,40.19988009,-85.41540767,1.600576474
Munich,EUROPE,807.0006456,48.14096448,11.546076,1.246359088
Murcia,EUROPE,263.0002104,38.01131179,-1.18076679,3.149356712
Murfreesboro,NORTH AMERICA,166.0001328,35.85532128,-86.39854417,2.468398186
Muriae,SOUTH AMERICA,37.0000296,-21.12612613,-42.37274774,1.716609899
Murmansk,EUROPE,241.0001928,68.9678769,33.07340941,4.255153415
Murom,EUROPE,72.0000576,55.57569444,42.02939815,0.696993986
Muroran,ASIA,126.0001008,42.3797619,141.0391534,0.703515995
Murray Bridge,AUSTRALIA,27.00002161,-35.12530864,139.2632716,0.338430339
Mus,ASIA,41.00003281,38.75264227,41.50650407,0.379870714
Musan,ASIA,12.00000959,42.22847222,129.2138889,0.005066452
Muscat,ASIA,132.0001056,23.60347222,58.47051768,6.002261126
Mushie,AFRICA,7.000005601,-3.010714287,16.91666667,0
Musina,AFRICA,9.0000072,-22.33703704,30.03240741,0.563360316
Muskegon,NORTH AMERICA,163.0001304,43.21007157,-86.22878323,1.264767511
Muskogee,NORTH AMERICA,76.0000608,35.75405702,-95.36732456,1.286974413
Musoma,AFRICA,63.00005042,-1.530291007,33.78941799,0.024143663
Muswellbrook,AUSTRALIA,15.000012,-32.26666667,150.8883333,0.37217617
Mutare,AFRICA,58.00004641,-18.97212644,32.6474138,0.156362312
Muyinga,AFRICA,4128.849673,-2.774187189,30.03064974,0.002658248
Muzaffarnagar,ASIA,4413.335453,29.50425198,77.7004479,0.224149549
Muzaffarpur,ASIA,20123.79122,26.24473067,85.66728783,0.071626097
Mwanza,AFRICA,401.0003208,-2.526724856,32.95610973,0.070635645
Mweka,AFRICA,13.0000104,-4.846153848,21.55705129,0
Mwene-Ditu,AFRICA,50.00004001,-6.999833335,23.44833334,0
Mwenga,AFRICA,9.000007201,-3.025925928,28.42592593,2.34E-05
Mwingi,AFRICA,7.000005602,-0.933333335,38.05833334,0.012806769
Mwinilunga,AFRICA,5.000003998,-11.73666667,24.42666667,0.000647946
My Tho,ASIA,32.00002559,10.37109375,106.3549479,2.18051455
Myeik,ASIA,17.0000136,12.44754902,98.60588236,0.089304193
Myingyan,ASIA,54.0000432,21.46743827,95.39969136,0.123437419
Myitkyina,ASIA,64.00005121,25.40039062,97.38828125,0.081909495
Mykolayiv,EUROPE,101.0000808,46.96089109,32.0150165,1.129136144
Mymensingh,ASIA,9983.598116,24.67212465,90.55287271,0.038495188
Myrtle Beach,NORTH AMERICA,61.0000488,33.71748634,-78.8762295,3.117524215
Mysore,ASIA,336.0002688,12.34437004,76.63928572,0.875375301
Mzuzu,AFRICA,83.00006641,-11.44297189,34.00110442,0.088279923
MÌùnster,EUROPE,183.0001464,51.95223133,7.634699457,0.727696327
Naberezhnyye Chelny,EUROPE,292.0002336,55.7168379,52.37856735,2.269379952
Nabeul,AFRICA,62.0000496,36.45954301,10.73306452,1.478004208
Nabire,MELANESIA,7.000005602,-3.355952383,135.5,0.128649637
Nablus,ASIA,171.0001368,32.24069201,35.24800195,1.195633623
Nacala,AFRICA,138.0001104,-14.54299517,40.69673913,0.403780127
Nacaome,NORTH AMERICA,2.000001601,13.5375,-87.49166666,0.197281351
Nadym,ASIA,10.000008,65.54083333,72.51416667,2.713636551
Naga,MALAY ARCHIPELAGO,318.0002544,13.61098008,123.2053197,0.101215037
Nagano,ASIA,387.0003096,36.55964685,138.1981266,0.458717006
Nagaoka,ASIA,132.0001056,37.45852273,138.828851,0.478214065
Nagasaki,ASIA,128.0001024,32.76230469,129.8567057,0.656499465
Nagele,AFRICA,8.000006398,5.340624998,39.578125,0.018612262
Nagercoil,ASIA,703.8510039,8.236552388,77.46429809,0.228186247
Nagoya,ASIA,3795.003036,35.1153162,136.9675977,2.116057081
Nagpur,ASIA,689.0005512,21.18399855,79.14551282,1.231735295
Naha,ASIA,328.0002624,26.29230183,127.7537602,2.339402606
Nain,NORTH AMERICA,3.0000024,56.54722222,-61.69722222,0.337069872
Nairobi,AFRICA,841.0006728,-1.243975428,36.80250694,0.598962118
Naivasha,AFRICA,15.000012,-0.721666668,36.43666667,0.092284644
Najran,ASIA,73.0000584,17.54075342,44.19977169,3.872628862
Nakhodka,ASIA,86.0000688,42.82655039,132.8974806,1.057022386
Nakhon Phanom,ASIA,42.40939362,17.4064359,104.7680098,0.564387363
Nakhon Ratchasima,ASIA,143.0001144,14.96858974,102.0823427,1.063671849
Nakhon Sawan,ASIA,56.0000448,15.70074405,100.1120536,0.866040601
Nakhon Si Thammarat,ASIA,148.0001184,8.438119368,99.96041667,0.521543833
Nakuru,AFRICA,118.0000944,-0.27683616,36.09795198,0.149207236
Naltchik,EUROPE,189.0001512,43.51402116,43.61071429,0.498344779
Nalut,AFRICA,9.0000072,31.87037037,10.97592593,0.49145621
Nam Dinh,ASIA,3487.552193,20.48919093,106.2479455,0.16611933
Namanga,AFRICA,2.000001601,-2.545833335,36.78333334,0.015344822
Namangan,ASIA,687.4771537,40.99752482,71.66158177,0.531006752
Namibe,AFRICA,16.0000128,-15.19166667,12.146875,1.676860956
Nampo,ASIA,51.0000408,38.74640523,125.3934641,0.024728187
Nampula,AFRICA,120.000096,-15.10451389,39.26034723,0.338504976
Namtu,ASIA,5.000004003,23.09333333,97.395,0.023348995
Namur,EUROPE,170.000136,50.45539216,4.843186278,1.084491966
Nan,ASIA,74.0000592,18.78828829,100.7719595,0.255268742
Nanaimo,NORTH AMERICA,119.0000952,49.19705882,-123.990056,1.084830627
Nancha,ASIA,36.00002881,47.14166666,129.25625,0.078690759
Nanchang,ASIA,4242.204331,28.35729048,115.7933587,0.322511786
Nanchong,ASIA,14427.68106,30.67617825,106.2195219,0.112189266
Nancy,EUROPE,247.0001976,48.68623482,6.167307696,1.803320969
Nanded,ASIA,288.0002304,19.19487847,77.31588542,0.38710929
Nandi,MELANESIA,14.0000112,-17.78690476,177.4172619,0.14325235
Nandyal,ASIA,81.0000648,15.4914609,78.47952675,0.194436895
Nangong,ASIA,2167.795183,37.34287432,115.1391106,0.11908764
Nanjing,ASIA,871.0006968,32.02926712,118.8139973,2.93021826
Nanning,ASIA,381.0003048,22.811986,108.3373578,2.895920389
Nanping,ASIA,36.00002879,26.64768518,118.162963,0.51228768
Nantes,EUROPE,471.0003768,47.22940552,-1.571691433,2.375446144
Nantong,ASIA,7681.690302,32.2536168,120.9322963,0.585051105
Nanuque,SOUTH AMERICA,15.000012,-17.83666667,-40.35388889,0.476730582
Nanyang,ASIA,6526.962304,32.91822294,112.7283857,0.149849869
Nanyuki,AFRICA,33.0000264,0.024242423,37.09469697,0.072297715
Naples1,NORTH AMERICA,394.1578395,26.22291178,-81.76670778,1.914870087
Naples2,EUROPE,2006.001605,40.86809156,14.4242564,3.160436135
Nara,AFRICA,14.0000112,15.17797619,-7.291666663,0
Narathiwat,ASIA,26.0000208,6.426602562,101.8092949,0.806887299
Narayanganj,ASIA,1757.902418,23.64722284,90.61584258,0.262809826
Narrabri,AUSTRALIA,15.000012,-30.32888889,149.7655556,0.190257231
Narrogin,AUSTRALIA,8.0000064,-32.93333333,117.175,0.125841233
Narsarsuaq,NORTH AMERICA,1.0000008,61.175,-45.425,0.069278898
Narva,EUROPE,66.00005279,59.3800505,28.1719697,1.328552192
Naryan Mar,EUROPE,13.0000104,67.65705128,53.03717949,2.171147443
Naryn,ASIA,32.0000256,41.43098958,75.984375,0.047413594
Nasca,SOUTH AMERICA,17.0000136,-14.82794118,-74.95098039,0.40360692
Nashville,NORTH AMERICA,1043.000834,36.12780441,-86.74865771,3.49200327
Nasik,ASIA,1302.167769,20.02230268,73.92360595,0.419761597
Nassau,NORTH AMERICA,108.0000864,25.04899691,-77.33973765,2.719459534
Nata,AFRICA,1.0000008,-20.2,26.175,0.029114479
Natal,SOUTH AMERICA,405.000324,-5.807469137,-35.2764609,2.118991844
Natchez,NORTH AMERICA,53.0000424,31.56006289,-91.39465408,1.372333279
National City,NORTH AMERICA,600.3439214,32.72904244,-117.0237493,2.807835127
Natitingou,AFRICA,18.0000144,10.30555555,1.377777781,0.057210743
Nautla,NORTH AMERICA,9.000419179,20.22500225,-96.79536994,0.078403848
Navajoa,NORTH AMERICA,54.0000432,27.08287037,-109.4496914,1.475220104
Navoi,ASIA,155.000124,40.12817204,65.35892473,0.413808726
Navsari,ASIA,1.000000802,20.85833333,72.925,0.111171786
Nawabganj,ASIA,12896.9394,24.66796587,88.13684033,0.077475813
Nawabshah,ASIA,1129.371014,26.08431442,68.41678488,0.179686477
Naxcivan,ASIA,43.0000344,39.20930232,45.40406977,0.880929257
Naypyidaw,ASIA,110.000088,19.72477273,96.20166667,0.608292022
Nazareth,ASIA,64.00005121,32.71731771,35.30846354,2.365546187
Nazret,AFRICA,744.128181,8.611371862,39.19082446,0.043867061
Nazyvayevsk,ASIA,27.00002161,55.57808642,71.3462963,0.199629734
Nchelenge,AFRICA,7.000005597,-9.321428573,28.73333334,0.020681975
Ndalatando,AFRICA,4.000003197,-9.297916668,14.90833334,0.734382233
Ndele,AFRICA,6.000004802,8.415277776,20.64305556,0.001319404
Ndende,AFRICA,3.000002401,-2.372222224,11.38055556,0.000571324
Ndjamena,AFRICA,94.0000752,12.12464539,15.075,0.822853533
Ndola,AFRICA,77.0000616,-12.97261905,28.62954546,0.585808628
Necochea,SOUTH AMERICA,63.0000504,-38.54960318,-58.73359788,2.565014189
Needles,NORTH AMERICA,19.0000152,34.84780702,-114.6092105,0.572000666
Neftekamsk,EUROPE,49.00003919,56.10204081,54.25510204,1.030905155
Nehe,ASIA,38.0000304,48.4868421,124.8561404,0.246196518
Neiafu,POLYNESIA,5.000004,-18.64166667,-173.9883333,0.030933042
Neiba,SOUTH AMERICA,14.0000112,18.49404762,-71.42916666,0.211409298
Neijiang,ASIA,16410.54534,29.76941571,105.0409246,0.090487156
Neiva,SOUTH AMERICA,126.0001008,2.961177247,-75.27685185,0.82136448
Nekemte,AFRICA,21.0000168,9.079761903,36.53968254,0.019994896
Nelidovo,EUROPE,29.0000232,56.22614942,32.76839081,0.293935249
Nellore,ASIA,712.0005696,14.56911283,79.92140684,0.238649893
Nelson1,POLYNESIA,42.0000336,-41.28630953,173.2555556,0.5463758
Nelson2,NORTH AMERICA,21.0000168,49.50396825,-117.2873016,0.238169486
Nelspruit,AFRICA,28.0000224,-25.47261905,30.97380953,0.92810645
Nenana,NORTH AMERICA,1.000000801,64.56666666,-149.0916667,0.305765259
Nenjiang,ASIA,51.00004078,49.17271242,125.226634,0.207697316
Nepalganj,ASIA,1627.136298,28.00265859,81.52207642,0.027086714
Nephi,NORTH AMERICA,11.0000088,39.71893939,-111.8356061,0.133171097
Nerchinsk,ASIA,31.0000248,51.98387097,116.5701613,0.119186441
Neryungri,ASIA,3.000002398,56.66666666,124.7083333,1.302982378
Neuquen,SOUTH AMERICA,121.0000968,-38.94118457,-68.1310606,4.401342736
Nevelsk,ASIA,20.000016,46.67625,141.8633333,0.449541085
Nevers,EUROPE,69.00005519,46.99468599,3.162318844,0.803640165
Nevinnomyssk,EUROPE,105.000084,44.62460317,41.92222223,0.576906348
Nevyansk,ASIA,34.0000272,57.49754902,60.20710785,0.738159298
New Albany,NORTH AMERICA,153.2659378,38.32613828,-85.79440401,3.346566419
New Amsterdam,SOUTH AMERICA,18.0000144,6.244444443,-57.50879629,0.128888816
New Bedford,NORTH AMERICA,168.0001344,41.65411706,-70.94489087,1.263349556
New Braunfels,NORTH AMERICA,61.0000488,29.70273224,-98.12759563,1.933491242
New Delhi,ASIA,249146.9831,29.08531507,77.24914473,0.290891532
New Glasgow,NORTH AMERICA,44.0000352,45.58617424,-62.65492424,0.47660474
New Haven,NORTH AMERICA,1578.972752,41.30877069,-73.06362506,1.476592865
New Iberia,NORTH AMERICA,58.0000464,30.00545977,-91.80991379,2.07162556
New Liskeard,NORTH AMERICA,13.0000104,47.51346154,-79.6826923,0.591437611
New London,NORTH AMERICA,177.0001416,41.35597928,-72.13677024,1.202419036
New Orleans,NORTH AMERICA,564.0004512,29.95224586,-90.11744976,6.9868838
New Plymouth,POLYNESIA,50.00004,-39.0655,174.0683333,0.411267356
New York,NORTH AMERICA,12578.01006,40.81027919,-73.8269432,3.129289249
Newark,NORTH AMERICA,4824.844865,40.57235983,-74.31574723,3.106809066
Newcastle,AUSTRALIA,1215.993453,37.02743355,29.69491646,2.673320949
Newman,AUSTRALIA,1.0000008,-23.35,119.725,0.478501118
Newport,NORTH AMERICA,68.0000544,41.51360294,-71.30196078,1.15348964
Neyshabur,ASIA,59.0000472,36.20649717,58.7891243,0.808442823
Nezahualcoyotl,NORTH AMERICA,883.9283471,19.39483685,-98.98675031,2.684408733
Ngaoundere,AFRICA,21.0000168,7.323412697,13.58531746,0.085497888
Ngara,AFRICA,13.0000104,-2.461538463,30.64102564,0.001583068
Nguigmi,AFRICA,5.000003999,14.255,13.10666667,0.005595952
Nguru,AFRICA,17.0000136,12.8867647,10.44607843,0.017036919
Nha Trang,ASIA,82.00006562,12.26026423,109.1613821,0.903076766
Niagara Falls,NORTH AMERICA,247.8756899,43.1090082,-79.03157056,2.225997972
Niamey,AFRICA,147.0001176,13.52675737,2.121428575,0.735373943
Nice,EUROPE,697.8151058,43.65546796,7.082111417,2.264538502
Nicosia,ASIA,182.0001456,35.15416666,33.34807693,2.25479369
Nicuadala,AFRICA,15.000012,-17.57666667,36.80777778,0.044751977
Nieuw Nickerie,SOUTH AMERICA,27.0000216,5.939197529,-57.01141975,0.24585847
Niigata,ASIA,291.0002328,37.8889748,139.0677262,0.822916026
Nikel,EUROPE,23.0000184,69.41702898,30.21521739,1.741324636
Nikolayevsk,EUROPE,13.00001039,50.02628205,45.45384616,0.246048591
Nikolayevsk na Amure,ASIA,24.0000192,53.14791666,140.7232639,0.251724437
Nikopol,EUROPE,65.000052,47.58807692,34.36371795,0.762458381
Nimes,EUROPE,148.0001184,43.84054054,4.354842346,2.162222189
Nimule,AFRICA,1.0000008,3.599999998,32.04166667,0.000160606
Ninde,ASIA,99.0000792,26.69141414,119.5500842,1.230691694
Ningan,ASIA,38.0000304,44.35087719,129.458114,0.309600831
Ningbo,ASIA,1194.000955,29.84813651,121.5163596,2.451894423
Ninh Binh,ASIA,1698.288983,20.24160474,105.9786466,0.128880337
Nioro du Sahel,AFRICA,6.000004798,15.2375,-9.587499997,0.065170361
Nipigon,NORTH AMERICA,5.000888999,49.0183343,-88.25999963,0.246568954
Niquelandia,SOUTH AMERICA,13.0000104,-14.46602564,-48.46730769,0.384277145
Nis,EUROPE,75.00005999,43.32844444,21.90411111,1.886526776
Niteroi,SOUTH AMERICA,451.0003608,-22.83228012,-43.00138581,3.316619077
Niyala,AFRICA,94.00007519,12.05762411,24.87606383,0.08693951
Nizamabad,ASIA,172.0001376,18.70406977,78.10450582,0.430263643
Nizhenvartovsk,ASIA,46.0000368,60.95452898,76.56594203,7.028596308
Nizhnekamsk,EUROPE,228.0001824,55.6308114,51.87097954,2.976000814
Nizhneudinsk,ASIA,44.0000352,54.90700757,99.02897728,0.645760289
Nizhny Novgorod,EUROPE,581.0004648,56.29938325,43.88089501,3.453715148
Nizhny Tagil,ASIA,300.00024,57.93216666,60.00888889,1.764147047
Nizhnyaya Tura,ASIA,81.00006479,58.64279835,59.81923869,1.460453595
Nizhyn,EUROPE,110.000088,51.04219697,31.87833334,0.136523171
Nizwa,ASIA,24.00001919,22.94548611,57.53159723,1.094937475
Njombe,AFRICA,14.0000112,-9.336309525,34.76904762,0.015410093
Nkawkaw,AFRICA,15.000012,6.559444443,-0.780555552,0.097803184
Nkhata Bay,AFRICA,40.000032,-11.62166667,34.26041667,0.008747838
Nkhotakota,AFRICA,155.000124,-12.74451613,34.19650538,0.006940613
Nkongsamba,AFRICA,18.0000144,4.966203702,9.933333337,0.052700748
Nogales,NORTH AMERICA,91.0000728,31.32994505,-110.9504579,1.086334207
Noginsk,EUROPE,164.0001312,55.83658536,38.44253049,2.123207358
Nola,AFRICA,15.000012,3.524444443,16.04944445,0
Nome,NORTH AMERICA,9.000007199,64.5037037,-165.4055556,0.53175893
Nong Khai,ASIA,95.98213859,17.88320695,102.7322822,0.470531664
Nongan,ASIA,186.0001488,44.42844982,125.125448,0.249700559
Nonthaburi,ASIA,481.0415047,13.81457578,100.4047331,3.024136748
Norfolk1,NORTH AMERICA,1068.000854,36.83101592,-76.21338171,4.052162849
Norfolk2,NORTH AMERICA,40.000032,42.039375,-97.42625,1.609100724
Norilsk,ASIA,218.0001744,69.35500764,88.16922783,5.335420569
Norman,NORTH AMERICA,114.0000912,35.22558479,-97.45745614,2.609288564
Norman Wells,NORTH AMERICA,3.000002398,65.29166666,-126.8583333,0.857372644
Norrkoping,EUROPE,196.0001568,58.60684524,16.1782313,1.772005202
Norseman,AUSTRALIA,2.000001599,-32.19583333,121.775,0.064840924
North Battleford,NORTH AMERICA,35.00002801,52.77833333,-108.287619,0.861946296
North Bay,NORTH AMERICA,75.00006,46.32866666,-79.44633333,0.995527665
North Platte,NORTH AMERICA,39.0000312,41.13675214,-100.776282,1.094294435
Northam,AUSTRALIA,12.0000096,-31.65,116.6680556,0.317156895
Norwich,EUROPE,149.0001192,52.64597315,1.271364656,1.378310304
Nottingham,EUROPE,761.0006088,53.02173675,-1.241622861,2.191256315
Nouadhibou,AFRICA,21.0000168,20.94087301,-17.04642857,0.707844392
Nouakchott,AFRICA,120.000096,18.09673611,-15.96430555,1.079678303
Noumea,MELANESIA,53.00004239,-22.24638365,166.4484277,1.481194597
Nova Cruz,SOUTH AMERICA,15.000012,-6.458333335,-35.44777777,0.238638685
Nova Friburgo,SOUTH AMERICA,73.0000584,-22.26655251,-42.53196347,0.523298571
Nova Iguacu,SOUTH AMERICA,896.1019306,-22.82069942,-43.55825212,4.578014907
Nova Lima,SOUTH AMERICA,23.0000184,-19.99492754,-43.85978261,1.223420994
Nova Vicosa,SOUTH AMERICA,5.000004001,-17.89,-39.37666666,0.720341767
Novara,EUROPE,55.00004399,45.47045454,8.630151518,2.103621033
Novi Sad,EUROPE,123.0000984,45.25860433,19.80555556,2.528425999
Novo Airao,SOUTH AMERICA,6.0000048,-2.622222224,-60.94861111,0.323296873
Novo Hamburgo,SOUTH AMERICA,382.4843389,-29.72223112,-51.12808526,2.694000737
Novo Horizonte,SOUTH AMERICA,14.0000112,-21.46785714,-49.225,0.675679343
Novoaltaysk,ASIA,79.00006321,53.41867088,83.93185654,0.834634057
